35,"the setting is so cool that it chills the characters , reducing our emotional stake in the outcome of intacto 's dangerous and seductively stylish game",pacino is the best he 's been in years and keener is marvelous,"('1', '1')",tensor(0.1602)
36,the film 's performances are thrilling,pacino is the best he 's been in years and keener is marvelous,"('1', '1')",tensor(0.1905)
37,pacino is the best he 's been in years and keener is marvelous,"impresses as a skillfully assembled , highly polished and professional adaptation just about as chilling and unsettling as 'manhunter' was","('1', '1')",tensor(0.1777)
38,"impresses as a skillfully assembled , highly polished and professional adaptation just about as chilling and unsettling as 'manhunter' was","thrilling , provocative and darkly funny , this timely sci fi mystery works on so many different levels that it not only invites , it demands repeated viewings","('1', '1')",tensor(0.3605)
39,"thrilling , provocative and darkly funny , this timely sci fi mystery works on so many different levels that it not only invites , it demands repeated viewings",one of herzog 's least inspired works,"('1', '1')",tensor(0.1772)
40,"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging oh , and more entertaining , too","davis has a bright , chipper style that keeps things moving , while never quite managing to connect her wish fulfilling characters to the human race","('0', '0')",tensor(0.2315)
41,"davis has a bright , chipper style that keeps things moving , while never quite managing to connect her wish fulfilling characters to the human race",an overwrought taiwanese soaper about three people and their mixed up relationship,"('0', '0')",tensor(0.1718)
42,an overwrought taiwanese soaper about three people and their mixed up relationship,'opening up' the play more has partly closed it down,"('0', '0')",tensor(0.0940)
43,'opening up' the play more has partly closed it down,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater","('0', '0')",tensor(0.1782)
44,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics are n't likely to enter the theater","while some of the camera work is interesting , the film 's mid to low budget is betrayed by the surprisingly shoddy makeup work","('0', '0')",tensor(0.2354)
45,one of herzog 's least inspired works,"though it 's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans' saga of hollywood excess","('1', '1')",tensor(0.0477)
46,"while some of the camera work is interesting , the film 's mid to low budget is betrayed by the surprisingly shoddy makeup work","cold , pretentious , thoroughly dislikable study in sociopathy","('0', '0')",tensor(0.1479)
47,"though it 's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans' saga of hollywood excess",knows how to make our imagination wonder,"('1', '1')",tensor(0.1957)
48,knows how to make our imagination wonder,"manages to be original , even though it rips off many of its ideas","('1', '1')",tensor(0.2658)
49,"manages to be original , even though it rips off many of its ideas","more honest about alzheimer 's disease , i think , than iris","('1', '1')",tensor(0.1177)
50,"cold , pretentious , thoroughly dislikable study in sociopathy",an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades,"('0', '0')",tensor(0.1461)
51,"more honest about alzheimer 's disease , i think , than iris",i know that i 'll never listen to marvin gaye or the supremes the same way again,"('1', '1')",tensor(0.1829)
52,i know that i 'll never listen to marvin gaye or the supremes the same way again,"nohe 's documentary about the event is sympathetic without being gullible he is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co operative interaction","('1', '1')",tensor(0.1373)
53,an essentially awkward version of the lightweight female empowerment picture we 've been watching for decades,"the adventure does n't contain half the excitement of balto , or quarter the fun of toy story 2","('0', '0')",tensor(0.1576)
54,"nohe 's documentary about the event is sympathetic without being gullible he is n't blind to the silliness , but also captures moments of spontaneous creativity and authentic co operative interaction","planos fijos , tomas largas , un ritmo pausado y una sutil observaci n de sus personajes , sin estridencias ni grandes revelaciones","('1', '1')",tensor(0.0670)
55,"the adventure does n't contain half the excitement of balto , or quarter the fun of toy story 2",the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austen and a hollywood ized austen at that,"('0', '0')",tensor(0.1527)
56,the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austen and a hollywood ized austen at that,one of the oddest and most inexplicable sequels in movie history,"('0', '0')",tensor(0.1702)
57,"planos fijos , tomas largas , un ritmo pausado y una sutil observaci n de sus personajes , sin estridencias ni grandes revelaciones","pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other","('1', '1')",tensor(0.0295)
58,one of the oddest and most inexplicable sequels in movie history,"when perry fists a bull at the moore farm , it 's only a matter of time before he gets the upper hand in matters of the heart","('0', '0')",tensor(0.0428)
59,"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other",a compelling allegory about the last days of germany 's democratic weimar republic,"('1', '1')",tensor(0.0149)
60,a compelling allegory about the last days of germany 's democratic weimar republic,"all leather pants augmented boobs , hawn is hilarious as she tries to resuscitate the fun loving libertine lost somewhere inside the conservative , handbag clutching sarandon","('1', '1')",tensor(0.1137)
61,"all leather pants augmented boobs , hawn is hilarious as she tries to resuscitate the fun loving libertine lost somewhere inside the conservative , handbag clutching sarandon",a smarter and much funnier version of the old police academy flicks,"('1', '1')",tensor(0.2529)
62,"when perry fists a bull at the moore farm , it 's only a matter of time before he gets the upper hand in matters of the heart",an intermittently pleasing but mostly routine effort,"('0', '0')",tensor(0.0301)
63,an intermittently pleasing but mostly routine effort,it 's one pussy ass world when even killer thrillers revolve around group therapy sessions,"('0', '0')",tensor(0.1690)
64,a smarter and much funnier version of the old police academy flicks,"a fascinating , unnerving examination of the delusions of one unstable man","('1', '1')",tensor(0.2191)
65,it 's one pussy ass world when even killer thrillers revolve around group therapy sessions,you wonder why enough was n't just a music video rather than a full length movie,"('0', '0')",tensor(0.2170)
66,"a fascinating , unnerving examination of the delusions of one unstable man","a fantastic premise anchors this movie , but what it needs is either a more rigid , blair witch style commitment to its mockumentary format , or a more straightforward , dramatic treatment , with all the grandiosity that that implies","('1', '1')",tensor(0.2874)
67,you wonder why enough was n't just a music video rather than a full length movie,"the first hour is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie","('0', '0')",tensor(0.2871)
68,"the first hour is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie","loud , silly , stupid and pointless","('0', '0')",tensor(0.1031)
69,"a fantastic premise anchors this movie , but what it needs is either a more rigid , blair witch style commitment to its mockumentary format , or a more straightforward , dramatic treatment , with all the grandiosity that that implies","presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation","('1', '1')",tensor(0.2756)
70,"loud , silly , stupid and pointless","it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self satisfied 22 year old girlfriend and an equally beautiful , self satisfied 18 year old mistress","('0', '0')",tensor(0.1044)
71,"it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self satisfied 22 year old girlfriend and an equally beautiful , self satisfied 18 year old mistress","mostly , shafer and co writer gregory hinton lack a strong minded viewpoint , or a sense of humor","('0', '0')",tensor(0.2556)
72,"presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation",is office work really as alienating as 'bartleby' so effectively makes it \?,"('1', '1')",tensor(0.1461)
73,"mostly , shafer and co writer gregory hinton lack a strong minded viewpoint , or a sense of humor",a thriller without thrills and a mystery devoid of urgent questions,"('0', '0')",tensor(0.2046)
74,a thriller without thrills and a mystery devoid of urgent questions,competently directed but terminally cute drama,"('0', '0')",tensor(0.3626)
75,competently directed but terminally cute drama,the party scenes deliver some tawdry kicks the rest of the film is dudsville,"('0', '0')",tensor(0.3509)
76,the party scenes deliver some tawdry kicks the rest of the film is dudsville,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story 's emotional thrust","('0', '0')",tensor(0.1805)
77,is office work really as alienating as 'bartleby' so effectively makes it \?,"though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters","('1', '1')",tensor(0.2557)
78,"though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters",there 's a lot of tooth in roger dodger but what 's nice is that there 's a casual intelligence that permeates the script,"('1', '1')",tensor(0.3392)
79,"instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story 's emotional thrust","labute ca n't avoid a fatal mistake in the modern era he 's changed the male academic from a lower class brit to an american , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film","('0', '0')",tensor(0.2865)
80,there 's a lot of tooth in roger dodger but what 's nice is that there 's a casual intelligence that permeates the script,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty","('1', '1')",tensor(0.3080)
81,"labute ca n't avoid a fatal mistake in the modern era he 's changed the male academic from a lower class brit to an american , a choice that upsets the novel 's exquisite balance and shreds the fabric of the film","if it 's another regurgitated action movie you 're after , there 's no better film than half past dead","('0', '0')",tensor(0.2863)
82,"a tender , witty , captivating film about friendship , love , memory , trust and loyalty",a film with contemporary political resonance illustrated by a winning family story,"('1', '1')",tensor(0.3899)
83,"if it 's another regurgitated action movie you 're after , there 's no better film than half past dead","what madonna does here ca n't properly be called acting more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once","('0', '0')",tensor(0.1757)
84,"what madonna does here ca n't properly be called acting more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once",credibility sinks into a mire of sentiment,"('0', '0')",tensor(0.1242)
85,credibility sinks into a mire of sentiment,the santa clause 2 's plot may sound like it was co written by mattel executives and lobbyists for the tinsel industry,"('0', '0')",tensor(0.1067)
86,the santa clause 2 's plot may sound like it was co written by mattel executives and lobbyists for the tinsel industry,the isolated moments of creative insanity finally are lost in the thin soup of canned humor,"('0', '0')",tensor(0.2460)
87,a film with contemporary political resonance illustrated by a winning family story,consistently clever and suspenseful,"('1', '1')",tensor(0.2566)
88,consistently clever and suspenseful,it 's definitely a step in the right direction,"('1', '1')",tensor(0.1292)
89,the isolated moments of creative insanity finally are lost in the thin soup of canned humor,the film never finds its tone and several scenes run too long,"('0', '0')",tensor(0.1809)
90,it 's definitely a step in the right direction,"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it 's necessary","('1', '1')",tensor(0.2044)
91,the film never finds its tone and several scenes run too long,like most movies about the pitfalls of bad behavior circuit gets drawn into the party,"('0', '0')",tensor(0.3340)
92,"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it 's necessary","what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream","('1', '1')",tensor(0.1948)
93,like most movies about the pitfalls of bad behavior circuit gets drawn into the party,parents beware this is downright movie penance,"('0', '0')",tensor(0.3864)
94,"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream","i was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise","('1', '1')",tensor(0.1376)
95,parents beware this is downright movie penance,"i'm not saying that ice age does n't have some fairly pretty pictures , but there 's not enough substance in the story to actually give them life","('0', '0')",tensor(0.2304)
96,"i was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise","for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast","('1', '1')",tensor(0.1668)
97,"for all its brooding quality , ash wednesday is suspenseful and ultimately unpredictable , with a sterling ensemble cast","es divertida , visualmente espectacular y muy entretenida simple y sencillamente te sorprender","('1', '1')",tensor(-0.1003)
98,"i'm not saying that ice age does n't have some fairly pretty pictures , but there 's not enough substance in the story to actually give them life","there 's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance","('0', '0')",tensor(0.2460)
99,"es divertida , visualmente espectacular y muy entretenida simple y sencillamente te sorprender","gay or straight , kissing jessica stein is one of the greatest date movies in years","('1', '1')",tensor(0.0148)
100,"gay or straight , kissing jessica stein is one of the greatest date movies in years","taymor utilizes the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work this is n't a new idea it 's been done before but never so vividly or with so much passion","('1', '1')",tensor(0.1671)
101,"there 's a bit of thematic meat on the bones of queen of the damned , as its origins in an anne rice novel dictate , but generally , it 's a movie that emphasizes style over character and substance","with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee","('0', '0')",tensor(0.1499)
102,"with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee","complete lack of originality , cleverness or even visible effort","('0', '0')",tensor(0.1842)
103,"complete lack of originality , cleverness or even visible effort","call me a cynic , but there 's something awfully deadly about any movie with a life affirming message","('0', '0')",tensor(0.1883)
104,"call me a cynic , but there 's something awfully deadly about any movie with a life affirming message",feels like the grittiest movie that was ever made for the lifetime cable television network,"('0', '0')",tensor(0.4537)
105,feels like the grittiest movie that was ever made for the lifetime cable television network,the script \? please,"('0', '0')",tensor(0.0821)
106,"taymor utilizes the idea of making kahlo 's art a living , breathing part of the movie , often catapulting the artist into her own work this is n't a new idea it 's been done before but never so vividly or with so much passion",dolgin and franco fashion a fascinating portrait of a vietnamese born youngster who eagerly and easily assimilated as an all american girl with a brand new name in southern tennessee,"('1', '1')",tensor(0.2643)
107,dolgin and franco fashion a fascinating portrait of a vietnamese born youngster who eagerly and easily assimilated as an all american girl with a brand new name in southern tennessee,changing lanes is an anomaly for a hollywood movie it 's a well written and occasionally challenging social drama that actually has something interesting to say,"('1', '1')",tensor(0.1871)
108,changing lanes is an anomaly for a hollywood movie it 's a well written and occasionally challenging social drama that actually has something interesting to say,"after making several adaptations of other writers' work , armenian canadian director atom egoyan broached an original treatment of a deeply personal subject","('1', '1')",tensor(0.2669)
109,"after making several adaptations of other writers' work , armenian canadian director atom egoyan broached an original treatment of a deeply personal subject","would you laugh if a tuba playing dwarf rolled down a hill in a trash can \? do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body \? if you answered yes , by all means enjoy the new guy","('1', '1')",tensor(0.0980)
110,"would you laugh if a tuba playing dwarf rolled down a hill in a trash can \? do you chuckle at the thought of an ancient librarian whacking a certain part of a man 's body \? if you answered yes , by all means enjoy the new guy","on its own , big trouble could be considered a funny little film","('1', '1')",tensor(0.2845)
111,"on its own , big trouble could be considered a funny little film",it 's a remarkably solid and subtly satirical tour de force,"('1', '1')",tensor(0.2957)
112,the script \? please,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real time roots","('0', '0')",tensor(0.0717)
113,it 's a remarkably solid and subtly satirical tour de force,allen 's underestimated charm delivers more goodies than lumps of coal,"('1', '1')",tensor(0.1603)
114,"interview with the assassin is structured less as a documentary and more as a found relic , and as such the film has a difficult time shaking its blair witch project real time roots","like being invited to a classy dinner soiree and not knowing anyone you leave the same way you came a few tasty morsels under your belt , but no new friends","('0', '0')",tensor(0.0677)
115,"like being invited to a classy dinner soiree and not knowing anyone you leave the same way you came a few tasty morsels under your belt , but no new friends","a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often mined and despairing milieu","('0', '0')",tensor(0.0583)
116,"a tough go , but leigh 's depth and rigor , and his skill at inspiring accomplished portrayals that are all the more impressive for their lack of showiness , offsets to a notable degree the film 's often mined and despairing milieu","at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill","('0', '0')",tensor(0.2113)
117,allen 's underestimated charm delivers more goodies than lumps of coal,"this is one of mr chabrol 's subtlest works , but also one of his most uncanny","('1', '1')",tensor(0.1400)
118,"this is one of mr chabrol 's subtlest works , but also one of his most uncanny","this is mostly well constructed fluff , which is all it seems intended to be","('1', '1')",tensor(0.2149)
119,"this is mostly well constructed fluff , which is all it seems intended to be",warm and exotic,"('1', '1')",tensor(0.1243)
120,"at some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill",you have no affinity for most of the characters nothing about them is attractive what they see in each other also is difficult to fathom,"('0', '0')",tensor(0.1841)
121,you have no affinity for most of the characters nothing about them is attractive what they see in each other also is difficult to fathom,an awkward and indigestible movie,"('0', '0')",tensor(0.2081)
122,warm and exotic,delivers more than its fair share of saucy hilarity,"('1', '1')",tensor(0.2220)
123,an awkward and indigestible movie,oozes condescension from every pore,"('0', '0')",tensor(0.1321)
124,delivers more than its fair share of saucy hilarity,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes","('1', '1')",tensor(0.0539)
125,oozes condescension from every pore,"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang raped \? i did n't think so","('0', '0')",tensor(0.0077)
126,"hey everybody , wanna watch a movie in which a guy dressed as a children 's party clown gets violently gang raped \? i did n't think so",the ring just left me cold and wet like i was out in the seattle drizzle without rainwear,"('0', '0')",tensor(0.0786)
127,"a touching , sophisticated film that almost seems like a documentary in the way it captures an italian immigrant family on the brink of major changes",reign of fire looks as if it was made without much thought and is best watched that way,"('1', '1')",tensor(0.2706)
128,reign of fire looks as if it was made without much thought and is best watched that way,"unfolds in a low key , organic way that encourages you to accept it as life and go with its flow","('1', '1')",tensor(0.0734)
129,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear,"it 's a very sincere work , but it would be better as a diary or documentary","('0', '0')",tensor(-0.0657)
130,"it 's a very sincere work , but it would be better as a diary or documentary","an unsatisfying hybrid of blair witch and typical stalk and slash fare , where the most conservative protagonist is always the last one living","('0', '0')",tensor(0.1495)
131,"an unsatisfying hybrid of blair witch and typical stalk and slash fare , where the most conservative protagonist is always the last one living",enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long suffering eyeballs,"('0', '0')",tensor(0.1230)
132,"unfolds in a low key , organic way that encourages you to accept it as life and go with its flow","easier to respect than enthuse over , andersson 's rigorous personal vision is not only distanced but distancing","('1', '1')",tensor(0.2441)
133,enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long suffering eyeballs,we 've liked klein 's other work but rollerball left us cold,"('0', '0')",tensor(0.3388)
134,we 've liked klein 's other work but rollerball left us cold,"what 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be","('0', '0')",tensor(0.2415)
135,"easier to respect than enthuse over , andersson 's rigorous personal vision is not only distanced but distancing","whether or not you 're enlightened by any of derrida 's lectures on the other and the self , derrida is an undeniably fascinating and playful fellow","('1', '1')",tensor(0.3367)
136,"what 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be",all the necessary exposition prevents the picture from rising above your generic sand 'n' sandal adventure,"('0', '0')",tensor(0.2578)
137,all the necessary exposition prevents the picture from rising above your generic sand 'n' sandal adventure,under 15 \? a giggle a minute over age 15 \? big fat waste of time,"('0', '0')",tensor(0.0776)
138,"whether or not you 're enlightened by any of derrida 's lectures on the other and the self , derrida is an undeniably fascinating and playful fellow","even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern","('1', '1')",tensor(0.1806)
139,under 15 \? a giggle a minute over age 15 \? big fat waste of time,"swims in mediocrity , sticking its head up for a breath of fresh air now and then","('0', '0')",tensor(0.1849)
140,"swims in mediocrity , sticking its head up for a breath of fresh air now and then","in addition to the overcooked , ham fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry","('0', '0')",tensor(0.1798)
141,"in addition to the overcooked , ham fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry",this loud and thoroughly obnoxious comedy about a pair of squabbling working class spouses is a deeply unpleasant experience,"('0', '0')",tensor(0.3859)
142,this loud and thoroughly obnoxious comedy about a pair of squabbling working class spouses is a deeply unpleasant experience,es triste tener que decirles que lo nico grato de la cinta es el cuerpo desnudo de la heather,"('0', '0')",tensor(-0.0177)
143,"even if it pushes its agenda too forcefully , this remains a film about something , one that attempts and often achieves a level of connection and concern",the movie starts with a legend and ends with a story that is so far fetched it would be impossible to believe if it were n't true this is the stuff that disney movies are made of,"('1', '1')",tensor(0.2722)
144,the movie starts with a legend and ends with a story that is so far fetched it would be impossible to believe if it were n't true this is the stuff that disney movies are made of,simultaneously heartbreakingly beautiful and exquisitely sad,"('1', '1')",tensor(0.1750)
145,simultaneously heartbreakingly beautiful and exquisitely sad,digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations,"('1', '1')",tensor(0.2717)
146,es triste tener que decirles que lo nico grato de la cinta es el cuerpo desnudo de la heather,it never rises to its clever what if concept,"('0', '0')",tensor(0.0348)
147,it never rises to its clever what if concept,"its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life","('0', '0')",tensor(0.2732)
148,digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations,maelstrom is a deliberately unsteady mixture of stylistic elements,"('1', '1')",tensor(0.2304)
149,"its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life","despite her relentless vim and winsome facial symmetry , witherspoon is just too dialed up to be america 's sweetheart","('0', '0')",tensor(-0.0294)
150,"despite her relentless vim and winsome facial symmetry , witherspoon is just too dialed up to be america 's sweetheart",chokes on its own depiction of upper crust decorum,"('0', '0')",tensor(0.0473)
151,chokes on its own depiction of upper crust decorum,so relentlessly wholesome it made me want to swipe something,"('0', '0')",tensor(0.0012)
152,so relentlessly wholesome it made me want to swipe something,a frustrating combination of strained humor and heavy handed sentimentality,"('0', '0')",tensor(0.1789)
153,a frustrating combination of strained humor and heavy handed sentimentality,"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community","('0', '0')",tensor(0.2543)
