34,that death is merely a transition is a common tenet in the world 's religions this deeply spiritual film taps into the meaning and consolation in afterlife communications,"a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world","('1\n', '1\n')",tensor(0.3420)
,,,,
35,"a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world","world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something","('1\n', '1\n')",tensor(0.3072)
,,,,
36,absorbing character study by andr turpin,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3522)
,,,,
37,"skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor",suffers from its timid parsing of the barn side target of sons trying to breach gaps in their relationships with their fathers,"('1\n', '1\n')",tensor(0.3758)
,,,,
38,"world traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something",anyone who ever fantasized about space travel but ca n't afford the 20 million ticket to ride a russian rocket should catch this imax offering,"('1\n', '1\n')",tensor(0.3540)
,,,,
39,"a pleasing , often funny comedy","a wonderful , ghastly film","('1\n', '1\n')",tensor(0.4644)
,,,,
40,"what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates",contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii,"('1\n', '1\n')",tensor(0.3532)
,,,,
41,"a fascinating , bombshell documentary that should shame americans , regardless of whether or not ultimate blame finally lies with kissinger should be required viewing for civics classes and would be public servants alike",people cinema at its finest,"('1\n', '1\n')",tensor(0.3215)
,,,,
42,it 's like going to a house party and watching the host defend himself against a frothing ex girlfriend you do n't want to call the cops you want to call domino 's,cut through the layers of soap opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most,"('1\n', '1\n')",tensor(0.3105)
,,,,
43,contrasting the original ringu with the current americanized adaptation is akin to comparing the evil dead with evil dead ii,only two words will tell you what you know when deciding to see it anthony hopkins,"('1\n', '1\n')",tensor(0.3327)
,,,,
44,"fans of critics' darling band wilco will marvel at the sometimes murky , always brooding look of i am trying to break your heart","the film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties","('1\n', '1\n')",tensor(0.3175)
,,,,
45,a film of precious increments artfully camouflaged as everyday activities,"the film is a fierce dance of destruction its flame like , roiling black and white inspires trembling and gratitude","('1\n', '1\n')",tensor(0.3433)
,,,,
46,"greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders","a wonderful , ghastly film","('1\n', '1\n')",tensor(0.3102)
,,,,
47,"the film is a fierce dance of destruction its flame like , roiling black and white inspires trembling and gratitude","a wonderful , ghastly film","('1\n', '1\n')",tensor(0.4192)
,,,,
48,"a wonderful , ghastly film",people cinema at its finest,"('1\n', '1\n')",tensor(0.4932)
,,,,
49,"stanley kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe",it 's a coming of age story we 've all seen bits of in other films but it 's rarely been told with such affecting grace and cultural specificity,"('1\n', '1\n')",tensor(0.3477)
,,,,
50,people cinema at its finest,"one of the funniest motion pictures of the year , but also one of the most curiously depressing","('1\n', '1\n')",tensor(0.3407)
,,,,
51,"one of the funniest motion pictures of the year , but also one of the most curiously depressing","steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life","('1\n', '1\n')",tensor(0.3386)
,,,,
52,"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life",a moving and important film,"('1\n', '1\n')",tensor(0.4701)
,,,,
53,suffers from its timid parsing of the barn side target of sons trying to breach gaps in their relationships with their fathers,"all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad","('1\n', '1\n')",tensor(0.3359)
,,,,
54,a moving and important film,only two words will tell you what you know when deciding to see it anthony hopkins,"('1\n', '1\n')",tensor(0.3904)
,,,,
55,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink it 's the ultimate redneck road trip",a fleet footed and pleasingly upbeat family diversion,"('1\n', '1\n')",tensor(0.3034)
,,,,
56,"all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad",it 's a coming of age story we 've all seen bits of in other films but it 's rarely been told with such affecting grace and cultural specificity,"('1\n', '1\n')",tensor(0.4094)
,,,,
57,only two words will tell you what you know when deciding to see it anthony hopkins,it 's a coming of age story we 've all seen bits of in other films but it 's rarely been told with such affecting grace and cultural specificity,"('1\n', '1\n')",tensor(0.3899)
,,,,
58,it 's a coming of age story we 've all seen bits of in other films but it 's rarely been told with such affecting grace and cultural specificity,"for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed","('1\n', '1\n')",tensor(0.4845)
,,,,
59,"claire is a terrific role for someone like judd , who really ought to be playing villains","the cast is phenomenal , especially the women","('1\n', '1\n')",tensor(0.5068)
,,,,
60,"for those who are intrigued by politics of the '70s , the film is every bit as fascinating as it is flawed",a clever script and skilled actors bring new energy to the familiar topic of office politics,"('1\n', '1\n')",tensor(0.3407)
,,,,
61,"by taking entertainment tonight subject matter and giving it humor and poignancy , auto focus becomes both gut bustingly funny and crushingly depressing",a clever script and skilled actors bring new energy to the familiar topic of office politics,"('1\n', '1\n')",tensor(0.3141)
,,,,
62,a clever script and skilled actors bring new energy to the familiar topic of office politics,"a smart , provocative drama that does the nearly impossible it gets under the skin of a man we only know as an evil , monstrous lunatic","('1\n', '1\n')",tensor(0.3500)
,,,,
63,"the cast is phenomenal , especially the women","i admired it , particularly that unexpected downer of an ending","('1\n', '1\n')",tensor(0.3954)
,,,,
64,"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book",cut through the layers of soap opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most,"('1\n', '1\n')",tensor(0.3088)
,,,,
65,"i admired it , particularly that unexpected downer of an ending","the film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties","('1\n', '1\n')",tensor(0.4885)
,,,,
66,"the film 's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need , history and presumption tangle , and sometimes destroy , blood ties","payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human","('1\n', '1\n')",tensor(0.3698)
,,,,
67,"payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human","a smart , provocative drama that does the nearly impossible it gets under the skin of a man we only know as an evil , monstrous lunatic","('1\n', '1\n')",tensor(0.3982)
,,,,
68,the first half bursts with a goofy energy previous disney films only used for a few minutes here and there,"it 's not a great monster movie but if you 've paid a matinee price and bought a big tub of popcorn , there 's guilty fun to be had here chomp chomp !","('1\n', '1\n')",tensor(0.3123)
,,,,
69,"about schmidt is nicholson 's goofy , heartfelt , mesmerizing king lear","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3784)
,,,,
70,"a smart , provocative drama that does the nearly impossible it gets under the skin of a man we only know as an evil , monstrous lunatic","it 's tough to watch , but it 's a fantastic movie","('1\n', '1\n')",tensor(0.3449)
,,,,
71,see it debate it remember it,"sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do","('1\n', '1\n')",tensor(0.3122)
,,,,
72,"it 's tough to watch , but it 's a fantastic movie",exciting documentary,"('1\n', '1\n')",tensor(0.3623)
,,,,
73,exciting documentary,cut through the layers of soap opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most,"('1\n', '1\n')",tensor(0.3105)
,,,,
74,cut through the layers of soap opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most,"these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i'm all for that","('1\n', '1\n')",tensor(0.3062)
,,,,
75,highly engaging,an indispensable peek at the art and the agony of making people laugh,"('1\n', '1\n')",tensor(0.3557)
,,,,
76,succeeds only because bullock and grant were made to share the silver screen,my wife is an actress works as well as it does because the leads are such a companionable couple,"('1\n', '1\n')",tensor(0.3089)
,,,,
77,mazel tov to a film about a family 's joyous life acting on the yiddish stage,strange and beautiful film,"('1\n', '1\n')",tensor(0.3731)
,,,,
78,"these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field , and i'm all for that","it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches it primarily relies on character to tell its story","('1\n', '1\n')",tensor(0.3436)
,,,,
79,"it celebrates the group 's playful spark of nonconformity , glancing vividly back at what hibiscus grandly called his 'angels of light '","though intrepid in exploring an attraction that crosses sexual identity , ozpetek falls short in showing us antonia 's true emotions but at the very least , his secret life will leave you thinking","('1\n', '1\n')",tensor(0.3110)
,,,,
80,strange and beautiful film,the amazing film work is so convincing that by movies' end you 'll swear you are wet in some places and feel sand creeping in others,"('1\n', '1\n')",tensor(0.4514)
,,,,
81,makes an aborbing if arguable case for the man 's greatness,"gulpilil is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass","('1\n', '1\n')",tensor(0.3074)
,,,,
82,"though intrepid in exploring an attraction that crosses sexual identity , ozpetek falls short in showing us antonia 's true emotions but at the very least , his secret life will leave you thinking","at times funny and at other times candidly revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do","('1\n', '1\n')",tensor(0.3393)
,,,,
83,the amazing film work is so convincing that by movies' end you 'll swear you are wet in some places and feel sand creeping in others,graced with the kind of social texture and realism that would be foreign in american teen comedies,"('1\n', '1\n')",tensor(0.3036)
,,,,
84,it 's a great deal of sizzle and very little steak but what spectacular sizzle it is ! in this incarnation its fizz is infectious,its rawness and vitality give it considerable punch,"('1\n', '1\n')",tensor(0.4164)
,,,,
85,an indispensable peek at the art and the agony of making people laugh,a stylistic romp that 's always fun to watch,"('1\n', '1\n')",tensor(0.3523)
,,,,
86,evokes a little of the fear that parents have for the possible futures of their children and the sometimes bad choices mothers and fathers make in the interests of doing them good,an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation,"('1\n', '1\n')",tensor(0.4574)
,,,,
87,a stylistic romp that 's always fun to watch,"it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches it primarily relies on character to tell its story","('1\n', '1\n')",tensor(0.3881)
,,,,
88,"it is different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches it primarily relies on character to tell its story","a culture clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe","('1\n', '1\n')",tensor(0.4186)
,,,,
89,"britney has been delivered to the big screen safe and sound , the way we like our 20 year old superstar girls to travel on the fame freeway",my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake,"('1\n', '1\n')",tensor(0.3065)
,,,,
90,"a culture clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe",an old fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue,"('1\n', '1\n')",tensor(0.3851)
,,,,
91,an old fashioned drama of substance about a teacher 's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue,graced with the kind of social texture and realism that would be foreign in american teen comedies,"('1\n', '1\n')",tensor(0.3606)
,,,,
92,"a visually seductive , unrepentantly trashy take on rice 's second installment of her vampire chronicles","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3470)
,,,,
93,"argento , at only 26 , brings a youthful , out to change the world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock",what makes esther kahn so demanding is that it progresses in such a low key manner that it risks monotony but it 's worth the concentration,"('1\n', '1\n')",tensor(0.3120)
,,,,
94,graced with the kind of social texture and realism that would be foreign in american teen comedies,"a terrific b movie in fact , the best in recent memory","('1\n', '1\n')",tensor(0.3136)
,,,,
95,what makes esther kahn so demanding is that it progresses in such a low key manner that it risks monotony but it 's worth the concentration,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3080)
,,,,
96,anyone who ever fantasized about space travel but ca n't afford the 20 million ticket to ride a russian rocket should catch this imax offering,you should pay nine bucks for this because you can hear about suffering afghan refugees on the news and still be unaffected dramas like this make it human,"('1\n', '1\n')",tensor(0.3274)
,,,,
97,thoroughly enjoyable,"a terrific b movie in fact , the best in recent memory","('1\n', '1\n')",tensor(0.3118)
,,,,
98,"a terrific b movie in fact , the best in recent memory",a film in a class with spike lee 's masterful do the right thing,"('1\n', '1\n')",tensor(0.4312)
,,,,
99,"at times funny and at other times candidly revealing , it 's an intriguing look at two performers who put themselves out there because they love what they do","building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3870)
,,,,
100,a film in a class with spike lee 's masterful do the right thing,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","('1\n', '1\n')",tensor(0.3745)
,,,,
101,"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise","gulpilil is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass","('1\n', '1\n')",tensor(0.4980)
,,,,
102,"you watch for that sense of openness , the little surprises",has an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true,"('1\n', '1\n')",tensor(0.3022)
,,,,
103,"gulpilil is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass","not a film to rival to live , but a fine little amuse bouche to keep your appetite whetted","('1\n', '1\n')",tensor(0.3103)
,,,,
104,an enjoyable feel good family comedy regardless of race,"for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped","('1\n', '1\n')",tensor(0.4171)
,,,,
105,"it 's not a great monster movie but if you 've paid a matinee price and bought a big tub of popcorn , there 's guilty fun to be had here chomp chomp !","for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped","('1\n', '1\n')",tensor(0.3265)
,,,,
106,"for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped for a film that 's being advertised as a comedy , sweet home alabama is n't as funny as you 'd hoped","if you 're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need","('1\n', '1\n')",tensor(0.3357)
,,,,
107,heaven is a haunting dramatization of a couple 's moral ascension,an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation,"('1\n', '1\n')",tensor(0.3383)
,,,,
108,"while some will object to the idea of a vietnam picture with such a rah rah , patriotic tone , soldiers ultimately achieves its main strategic objective dramatizing the human cost of the conflict that came to define a generation","that rare documentary that incorporates so much of human experience drama , conflict , tears and surprise that it transcends the normal divisions between fiction and nonfiction film","('1\n', '1\n')",tensor(0.3053)
,,,,
109,"if you 're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need",my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake,"('1\n', '1\n')",tensor(0.3292)
,,,,
110,my wife is an actress is an utterly charming french comedy that feels so american in sensibility and style it 's virtually its own hollywood remake,"not a film to rival to live , but a fine little amuse bouche to keep your appetite whetted","('1\n', '1\n')",tensor(0.4548)
,,,,
111,it 's all about the image,"frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him","('1\n', '1\n')",tensor(0.3372)
,,,,
112,"to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed",you should pay nine bucks for this because you can hear about suffering afghan refugees on the news and still be unaffected dramas like this make it human,"('1\n', '1\n')",tensor(0.3011)
,,,,
113,an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation,"if you 're not totally weirded out by the notion of cinema as community therapy spectacle , quitting hits home with disorienting force","('1\n', '1\n')",tensor(0.3605)
,,,,
114,"it 's the best film of the year so far , the benchmark against which all other best picture contenders should be measured","not a film to rival to live , but a fine little amuse bouche to keep your appetite whetted","('1\n', '1\n')",tensor(0.3608)
,,,,
115,"not a film to rival to live , but a fine little amuse bouche to keep your appetite whetted","on its own , big trouble could be considered a funny little film","('1\n', '1\n')",tensor(0.4521)
,,,,
116,it 's a diverting enough hour and a half for the family audience,"if you 're not totally weirded out by the notion of cinema as community therapy spectacle , quitting hits home with disorienting force","('1\n', '1\n')",tensor(0.3254)
,,,,
117,"on its own , big trouble could be considered a funny little film","perhaps it 's cliche to call the film 'refreshing , ' but it is 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated","('1\n', '1\n')",tensor(0.3646)
,,,,
118,there 's no reason to miss interview with the assassin,director david jacobson gives dahmer a consideration that the murderer never game his victims,"('1\n', '1\n')",tensor(0.3099)
,,,,
119,just about the surest bet for an all around good time at the movies this summer,one of the funnier movies in town,"('1\n', '1\n')",tensor(0.3263)
,,,,
120,"perhaps it 's cliche to call the film 'refreshing , ' but it is 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated",jeffrey tambor 's performance as the intelligent jazz playing exterminator is oscar worthy,"('1\n', '1\n')",tensor(0.3253)
,,,,
121,"if you 're not totally weirded out by the notion of cinema as community therapy spectacle , quitting hits home with disorienting force",pray 's film works well and will appeal even to those who are n't too familiar with turntablism,"('1\n', '1\n')",tensor(0.3798)
,,,,
122,jeffrey tambor 's performance as the intelligent jazz playing exterminator is oscar worthy,a stirring road movie,"('1\n', '1\n')",tensor(0.3045)
,,,,
123,"despite its old hat set up and predictable plot , empire still has enough moments to keep it entertaining","suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits","('1\n', '1\n')",tensor(0.3221)
,,,,
124,"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again",jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers,"('1\n', '1\n')",tensor(0.3039)
,,,,
125,pray 's film works well and will appeal even to those who are n't too familiar with turntablism,a stirring road movie,"('1\n', '1\n')",tensor(0.4009)
,,,,
126,jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers,"a rather brilliant little cult item a pastiche of children 's entertainment , superhero comics , and japanese animation","('1\n', '1\n')",tensor(0.3095)
,,,,
127,a stirring road movie,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits","('1\n', '1\n')",tensor(0.3357)
,,,,
128,"suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits",the film is darkly funny in its observation of just how much more grueling and time consuming the illusion of work is than actual work,"('1\n', '1\n')",tensor(0.3702)
,,,,
129,effective but too tepid biopic,its rawness and vitality give it considerable punch,"('1\n', '1\n')",tensor(0.3596)
,,,,
130,works as pretty contagious fun,"the way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of gator bashing are consistently delightful","('1\n', '1\n')",tensor(0.3067)
,,,,
131,we want the funk and this movie 's got it,the film grows on you and how,"('1\n', '1\n')",tensor(0.3608)
,,,,
132,the film is darkly funny in its observation of just how much more grueling and time consuming the illusion of work is than actual work,one of the funnier movies in town,"('1\n', '1\n')",tensor(0.3981)
,,,,
133,one of the funnier movies in town,"it 's a good film , but it falls short of its aspiration to be a true 'epic'","('1\n', '1\n')",tensor(0.3357)
,,,,
134,has an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true,impresses you with its open endedness and surprises,"('1\n', '1\n')",tensor(0.3663)
,,,,
135,fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for,"it 's a good film , but it falls short of its aspiration to be a true 'epic'","('1\n', '1\n')",tensor(0.3240)
,,,,
136,"it 's a good film , but it falls short of its aspiration to be a true 'epic'",its rawness and vitality give it considerable punch,"('1\n', '1\n')",tensor(0.3157)
,,,,
137,its rawness and vitality give it considerable punch,it 's stylishly directed with verve,"('1\n', '1\n')",tensor(0.3024)
,,,,
138,"take any 12 year old boy to see this picture , and he 'll be your slave for a year",a thought provoking picture,"('1\n', '1\n')",tensor(0.3094)
,,,,
139,"a rather brilliant little cult item a pastiche of children 's entertainment , superhero comics , and japanese animation","invigorating , surreal , and resonant with a rainbow of emotion","('1\n', '1\n')",tensor(0.3750)
,,,,
140,"both exuberantly romantic and serenely melancholy , what time is it there \? may prove to be tsai 's masterpiece","invigorating , surreal , and resonant with a rainbow of emotion","('1\n', '1\n')",tensor(0.3804)
,,,,
141,a good piece of work more often than not,certainly the performances are worthwhile,"('1\n', '1\n')",tensor(0.3020)
,,,,
